ID_del_Vehículo,Marca,Modelo,Año,Región,Tipo_de_Vehículo,Capacidad_de_Batería_kWh,Salud_de_Batería_%,Autonomía_km,Potencia_de_Carga_kW,Tiempo_de_Carga_hr,Ciclos_de_Carga,Consumo_de_Energía_por_100km_recorridos,Kilometraje_km,Velocidad_Promedio_kmh,Velocidad_Máxima_kmh,Aceleración_0_100_kmh_seg,Temperatura_°C,Tipo_de_Uso,CO2_Ahorrado_tons,Costo_de_Mantenimiento_USD_por_año,Costo_de_Seguro_USD_por_año,Costo_de_Electricidad_en_USD_por_kWh,Costo_Mensual_de_Carga_USD,Valor_de_Reventa_USD
873.0,BMW,i4,2017.0,Norteamérica,Camioneta,87.5,83.4,465.0,179.9,0.53,707.0,12.29,215244.0,85.9,171.0,5.06,1.1,Flota,15.225000000000001,1103.0,738.0,0.16,352.71,20991.0
874.0,Tesla,Model X,2019.0,Europa,Sedán,33.8,74.8,161.0,63.4,0.69,1976.0,21.29,74211.0,79.9,230.0,9.16,33.5,Personal,8.91,1399.0,819.0,0.14,184.33,14756.0
875.0,Hyundai,Ioniq 5,2023.0,Asia,Hatchback,103.6,70.2,619.0,54.7,2.32,1127.0,14.93,218097.0,77.1,197.0,8.57,4.5,Flota,26.17,1647.0,1516.0,0.26,705.51,28300.0
876.0,Tesla,Model Y,2018.0,Asia,SUV,82.0,85.8,354.0,182.0,0.51,269.0,24.55,33390.0,66.2,173.0,4.55,2.0,Comercial,4.01,1033.0,1216.0,0.23,157.11,20223.0
877.0,Chevrolet,Bolt EUV,2019.0,Asia,Hatchback,99.6,87.1,416.0,113.8,1.03,311.0,22.27,191964.0,86.4,176.0,5.71,36.8,Personal,23.04,733.0,2202.0,0.13,463.13,22129.0
878.0,BMW,iX,2016.0,Asia,Camioneta,71.6,100.0,406.0,187.8,0.42,396.0,22.12,28057.0,48.3,233.0,3.58,19.7,Flota,3.37,1837.0,834.0,0.26,134.47,20657.0
879.0,Kia,EV6,2022.0,Norteamérica,SUV,86.3,70.9,512.0,232.0,0.4,1863.0,23.56,53415.0,96.8,181.0,7.16,-4.0,Desconocido,6.41,1391.0,769.0,0.18,188.77,22129.0
880.0,Desconocido,Niro EV,2020.0,Australia,Sedán,54.6,88.8,308.0,127.0,0.37,1384.0,22.26,32799.0,72.1,217.0,6.705,21.4,Flota,3.94,741.0,2125.0,0.35,212.95,19564.0
881.0,Volkswagen,ID.3,2017.0,Desconocido,Camioneta,72.7,84.0,295.0,68.6,1.43,598.0,15.57,68969.0,66.2,187.0,8.05,-9.7,Flota,8.28,1870.0,2081.0,0.27,241.62,19496.0
882.0,Ford,Mustang Mach-E,2021.0,Australia,SUV,116.3,98.8,568.0,165.0,0.83,1823.0,12.72,167495.0,34.5,138.0,5.69,4.8,Flota,20.1,330.0,1975.0,0.32,568.14,33856.0
Desconocido,Chevrolet,Bolt EV,2021.0,Asia,Camioneta,40.9,72.0,243.0,173.8,0.29,1518.0,24.45,20634.0,84.6,215.0,4.98,-4.9,Comercial,2.48,403.0,1488.0,0.24,100.9,18430.0
884.0,Ford,Mustang Mach-E,2019.0,Norteamérica,Sedán,112.8,97.4,371.0,219.9,0.54,467.0,15.16,42117.0,87.6,216.0,5.57,-1.2,Personal,5.05,421.0,1489.0,0.28,148.98,27623.0
885.0,BMW,i3,2015.0,Europa,Sedán,59.1,95.7,306.0,134.8,0.49,1895.0,13.01,136590.0,60.8,220.0,4.71,29.6,Comercial,16.39,1265.0,1888.0,0.11,162.89,22129.0
886.0,Nissan,Leaf,2024.0,Australia,Hatchback,38.2,73.9,171.0,216.4,0.19,302.0,14.25,204884.0,52.9,233.0,8.19,39.7,Flota,24.59,1828.0,926.0,0.09,218.97,19251.0
887.0,Mercedes,EQS,2017.0,Norteamérica,Camioneta,106.0,95.3,493.0,127.0,3.78,1289.0,12.59,224460.0,89.3,216.0,7.33,34.9,Personal,26.94,1436.0,2123.0,0.23,541.64,29163.0
888.0,Nissan,Leaf,2022.0,Europa,Hatchback,53.2,92.6,222.0,127.0,0.76,1867.0,22.94,227352.0,90.2,199.0,3.68,24.8,Personal,15.225000000000001,1308.0,1516.0,0.26,1130.02,19974.0
889.0,Tesla,Model X,2021.0,Australia,Camioneta,30.3,86.0,127.0,104.6,0.34,653.0,21.41,196432.0,84.2,133.0,3.72,24.2,Desconocido,23.57,1238.0,1459.0,0.27,946.26,11537.0
890.0,Mercedes,EQS,2020.0,Norteamérica,Desconocido,118.0,70.1,678.0,84.5,1.49,1120.0,19.03,24283.0,35.6,134.0,8.18,-5.8,Comercial,2.91,367.0,876.0,0.11,42.36,28738.0
891.0,Hyundai,Kona Electric,2024.0,Norteamérica,SUV,108.3,83.5,645.0,240.4,0.58,1430.0,14.92,162743.0,44.7,236.0,4.83,3.2,Flota,19.53,372.0,1005.0,0.33,667.73,31316.0
892.0,Hyundai,Kona Electric,2020.0,Europa,SUV,66.0,87.3,376.0,243.8,0.33,1125.0,20.68,55241.0,69.6,204.0,8.02,2.6,Flota,6.63,360.0,1777.0,0.09,85.68,22272.0
893.0,Volkswagen,ID.3,2019.0,Asia,Hatchback,108.9,86.3,487.0,214.4,0.61,393.0,14.56,12711.0,55.0,225.0,8.65,-8.8,Flota,1.53,1141.0,2451.0,0.28,43.18,31229.0
894.0,Volkswagen,ID.3,2015.0,Europa,SUV,118.5,94.3,511.0,77.4,1.96,1070.0,23.69,200507.0,82.5,184.0,6.12,10.2,Flota,24.06,1195.0,1293.0,0.08,316.67,22129.0
895.0,Audi,Q4 e-tron,2020.0,Europa,Desconocido,115.7,93.8,596.0,165.6,0.75,1906.0,16.31,37977.0,69.3,136.0,5.6,13.2,Comercial,4.56,826.0,1178.0,0.34,175.5,30221.0
896.0,Audi,Q4 e-tron,2017.0,Asia,Hatchback,74.2,91.7,600.0,116.5,1.12,381.0,19.55,126249.5,68.8,179.0,4.81,30.4,Flota,21.35,291.0,1684.0,0.23,666.73,29087.0
897.0,Ford,Mustang Mach-E,2024.0,Europa,Hatchback,74.2,92.4,277.0,195.6,0.34,1770.0,20.01,213786.0,54.2,140.0,9.17,27.1,Flota,25.65,422.0,1363.0,0.19,677.33,22129.0
898.0,Ford,F-150 Lightning,2016.0,Australia,Hatchback,118.2,93.9,544.0,213.6,0.62,328.0,17.69,122545.0,43.0,213.0,8.53,36.6,Personal,14.71,462.0,649.0,0.35,632.28,32089.0
899.0,Tesla,Model X,2024.0,Norteamérica,SUV,72.6,94.1,404.0,192.6,0.48,717.0,22.7,127080.0,98.2,217.0,6.87,1.3,Desconocido,15.25,1586.0,1496.0,0.24,576.94,21073.0
900.0,Kia,EV6,2022.0,Europa,Camioneta,71.7,88.4,325.0,76.5,1.29,1858.0,22.86,109570.0,83.4,191.0,8.73,20.8,Personal,13.15,844.0,1373.0,0.34,709.68,25490.0
901.0,Kia,EV6,2016.0,Norteamérica,Sedán,99.7,76.3,489.0,48.3,2.2,783.0,18.7,126249.5,78.3,233.0,6.67,-3.1,Comercial,9.1,1198.0,1257.0,0.24,207.43,25353.0
902.0,BMW,i3,2023.0,Asia,Camioneta,59.2,85.6,329.0,211.4,0.33,1593.0,20.17,6293.0,46.2,190.0,7.48,8.8,Flota,0.76,1981.0,632.0,0.2,21.15,19886.0
903.0,Hyundai,Ioniq 5,2020.0,Asia,Desconocido,62.6,81.0,360.0,20.4,3.24,673.0,14.39,101171.0,32.7,184.0,6.65,-4.7,Flota,12.14,1108.5,584.0,0.32,388.23,20295.0
904.0,Desconocido,EQC,2017.0,Norteamérica,Camioneta,84.3,83.1,475.0,231.8,0.42,1342.0,18.63,37406.0,93.4,186.0,5.02,37.1,Comercial,4.49,1464.0,2112.0,0.16,92.92,22129.0
905.0,Chevrolet,Bolt EV,2022.0,Asia,Sedán,102.5,74.8,470.0,173.4,0.76,1192.0,14.28,233356.0,83.4,233.0,6.705,33.1,Flota,28.0,848.0,1909.0,0.32,888.62,30720.0
906.0,Volkswagen,ID.3,2017.0,Norteamérica,Camioneta,50.9,88.5,255.0,248.0,0.22,272.0,18.39,228793.0,30.3,219.0,4.16,6.4,Comercial,27.46,901.0,1090.0,0.1,350.63,16737.0
907.0,Volkswagen,Desconocido,2016.0,Europa,Sedán,39.0,80.1,185.0,122.3,0.39,920.0,23.05,63920.0,73.0,218.0,4.64,6.1,Flota,7.67,1568.0,848.0,0.09,110.5,15478.0
908.0,Volkswagen,ID.3,2018.0,Asia,Sedán,99.5,96.9,464.0,248.1,0.55,683.0,13.24,55511.0,94.9,133.0,9.22,14.4,Comercial,6.66,328.0,1010.0,0.25,153.12,27823.0
909.0,Mercedes,EQC,2017.0,Asia,SUV,117.3,90.0,651.0,196.5,0.72,1447.0,21.02,160925.0,66.2,239.0,9.72,5.0,Personal,19.31,928.0,895.0,0.25,704.72,26873.0
910.0,Volkswagen,ID.4,2024.0,Norteamérica,SUV,69.3,92.2,339.0,27.4,3.41,1526.0,19.94,213327.0,69.9,155.0,4.0,36.5,Comercial,25.6,1979.0,1458.0,0.17,344.62,22733.0
911.0,Volkswagen,ID.3,2022.0,Europa,Camioneta,109.6,94.5,573.0,127.0,0.54,1366.0,21.47,88443.0,59.2,168.0,4.89,19.9,Personal,10.61,1997.0,1708.0,0.17,269.01,31318.0
912.0,Mercedes,EQC,2017.0,Australia,Camioneta,109.9,82.1,576.0,127.0,0.65,1441.0,21.13,125026.0,71.9,148.0,9.7,0.3,Personal,15.0,546.0,1315.0,0.16,352.24,28244.0
913.0,Audi,Q4 e-tron,2020.0,Europa,SUV,111.9,78.2,560.0,240.1,0.63,1532.0,12.22,109213.0,77.6,151.0,9.07,8.8,Comercial,13.11,599.0,578.0,0.08,88.97,31461.0
914.0,Hyundai,Ioniq 5,2021.0,Australia,SUV,46.9,70.2,278.0,114.2,0.44,1737.0,12.11,187102.0,44.1,197.0,5.27,18.9,Flota,15.225000000000001,1566.0,2117.0,0.22,490.92,19426.0
915.0,Audi,e-tron,2021.0,Europa,Desconocido,39.3,73.9,164.0,53.6,0.84,200.0,14.45,33390.0,78.5,148.0,4.48,23.0,Comercial,4.01,1108.5,1482.0,0.22,68.35,16383.0
916.0,Ford,Mustang Mach-E,2015.0,Norteamérica,Hatchback,107.8,72.0,571.0,39.7,3.87,1747.0,14.52,98558.0,93.6,148.0,5.14,14.4,Comercial,11.83,1934.0,1042.0,0.14,166.96,26552.0
917.0,Ford,Mustang Mach-E,2017.0,Asia,Camioneta,73.5,93.7,364.0,198.2,0.46,603.0,20.23,186374.0,35.4,144.0,4.46,30.6,Flota,22.36,944.0,992.0,0.29,911.17,23069.0
918.0,Tesla,Model X,2019.0,Europa,Camioneta,106.5,98.5,546.0,50.5,2.26,1697.0,12.83,120106.0,78.5,150.0,9.36,5.6,Flota,14.41,320.0,2415.0,0.15,192.62,28922.0
919.0,Mercedes,EQC,2016.0,Australia,Desconocido,71.0,76.2,391.0,118.9,0.64,1288.0,20.88,190770.0,38.4,203.0,9.16,31.4,Personal,22.89,1412.0,511.0,0.24,796.66,18335.0
920.0,Ford,Mustang Mach-E,2020.0,Desconocido,Sedán,30.3,77.8,153.0,138.4,0.25,514.0,15.49,182187.0,43.3,191.0,3.78,0.9,Flota,21.86,1330.0,538.0,0.34,799.59,8506.0
921.0,Hyundai,Kona Electric,2017.0,Asia,Sedán,109.2,76.4,649.0,45.1,3.34,1522.0,23.09,160232.0,66.2,190.0,9.86,11.7,Comercial,19.23,1184.0,523.0,0.21,344.62,30523.0
922.0,Nissan,Ariya,2020.0,Australia,Hatchback,104.9,83.8,544.0,74.9,1.63,287.0,14.45,127388.0,92.1,139.0,3.6,5.9,Personal,15.29,1110.0,2463.0,0.17,260.77,28198.0
923.0,Hyundai,Kona Electric,2016.0,Europa,Camioneta,57.4,78.0,244.0,133.1,0.58,1638.0,13.57,198497.0,70.4,240.0,9.99,24.7,Flota,23.82,889.0,2055.0,0.32,718.29,17936.0
924.0,Mercedes,EQC,2020.0,Norteamérica,Hatchback,31.4,94.5,144.0,46.8,0.89,342.0,21.49,195701.0,50.2,240.0,9.52,29.9,Flota,23.48,1126.0,841.0,0.29,1016.36,16215.0
925.0,Audi,e-tron,2021.0,Asia,SUV,52.0,76.5,222.0,142.8,0.43,864.0,14.76,150468.0,66.2,147.0,7.91,17.3,Personal,18.06,1160.0,796.0,0.2,370.15,17726.0
926.0,Hyundai,Ioniq 5,2020.0,Norteamérica,Hatchback,54.5,72.6,308.0,214.9,0.34,491.0,17.95,39626.0,44.8,184.0,6.705,32.0,Flota,4.76,964.0,1720.0,0.17,100.77,15468.0
927.0,Nissan,Ariya,2022.0,Asia,Camioneta,48.6,80.1,207.0,28.7,1.79,539.0,20.15,178453.0,83.6,237.0,8.17,5.6,Desconocido,21.41,403.0,1635.0,0.26,779.1,15376.0
928.0,Kia,Niro EV,2016.0,Europa,Hatchback,63.8,99.5,340.0,239.6,0.72,634.0,17.24,12837.0,48.9,182.0,5.84,39.4,Flota,1.54,1118.0,1516.0,0.1,18.44,21073.0
929.0,Nissan,Ariya,2019.0,Australia,Sedán,68.3,88.1,280.0,212.3,0.37,1356.0,15.54,153460.0,71.4,160.0,9.87,14.4,Personal,18.42,741.0,1578.0,0.17,337.84,22129.0
930.0,Audi,Q4 e-tron,2019.0,Norteamérica,Sedán,88.8,71.6,410.0,46.7,2.25,444.0,18.98,172596.0,47.9,213.0,9.28,23.3,Personal,20.71,1213.0,1513.0,0.25,682.47,26096.0
931.0,Kia,Niro EV,2020.0,Australia,Hatchback,53.1,73.0,276.0,173.5,0.36,219.0,21.54,170819.0,39.4,244.0,4.25,39.6,Flota,20.5,225.0,1065.0,0.25,766.55,16406.0
932.0,Tesla,Model X,2019.0,Asia,Camioneta,87.4,96.4,452.0,197.1,0.58,1032.0,23.73,224803.0,76.7,159.0,8.21,-7.0,Flota,26.98,854.0,1945.0,0.12,533.46,22129.0
933.0,Hyundai,Ioniq 5,2023.0,Norteamérica,Camioneta,79.3,84.8,366.0,131.4,0.82,530.0,12.45,71714.0,66.2,155.0,4.16,30.1,Desconocido,8.61,336.0,1266.0,0.28,208.33,22101.0
934.0,Audi,Q4 e-tron,2018.0,Europa,SUV,111.6,72.2,588.0,127.0,0.77,1492.0,21.32,91706.0,74.7,192.0,6.27,-6.2,Comercial,11.0,1280.0,2042.0,0.27,439.91,29038.0
935.0,BMW,i3,2021.0,Australia,SUV,102.1,89.5,503.0,127.0,0.86,1995.0,22.67,233327.0,67.1,146.0,9.32,33.3,Comercial,28.0,1659.0,1550.0,0.15,661.19,27389.0
936.0,Mercedes,EQC,2020.0,Australia,Camioneta,39.0,92.1,211.0,246.7,0.19,1672.0,13.76,161646.0,91.2,189.0,8.28,33.0,Flota,19.4,1883.0,683.0,0.13,240.96,15997.0
937.0,Chevrolet,Bolt EV,2020.0,Desconocido,Desconocido,74.2,71.2,191.0,127.0,0.35,922.0,18.37,216818.0,69.4,213.0,7.0,25.9,Flota,26.02,1957.0,2493.0,0.27,896.16,18674.0
938.0,Hyundai,Kona Electric,2022.0,Asia,SUV,67.1,92.4,371.0,173.1,0.72,725.0,16.49,134022.0,77.9,179.0,4.83,24.7,Comercial,15.225000000000001,1108.5,1516.0,0.13,239.42,20109.0
939.0,Mercedes,EQC,2022.0,Asia,Sedán,35.5,98.3,202.0,212.9,0.18,934.0,19.01,24763.0,58.1,196.0,7.42,23.4,Flota,2.97,935.0,990.0,0.2,78.46,16966.0
940.0,Nissan,Leaf,2018.0,Asia,SUV,39.7,95.9,171.0,126.6,0.42,1897.0,13.23,196781.0,56.6,133.0,5.69,27.7,Flota,23.61,1108.5,1259.0,0.29,629.16,11681.0
941.0,Ford,F-150 Lightning,2019.0,Australia,Desconocido,45.0,76.7,191.0,116.2,0.42,1869.0,18.78,51659.0,89.2,151.0,8.39,0.7,Comercial,6.2,499.0,2150.0,0.14,113.18,18217.0
942.0,Kia,EV6,2024.0,Europa,Sedán,76.3,94.4,415.0,158.0,0.65,923.0,17.07,78947.0,39.6,145.0,5.18,27.7,Personal,9.47,273.0,753.0,0.12,134.76,23273.0
Desconocido,Tesla,Model X,2016.0,Europa,SUV,72.9,71.5,380.0,108.2,0.86,1102.0,20.6,70950.0,36.5,247.0,4.23,14.4,Personal,8.51,568.0,2015.0,0.27,328.85,22710.0
944.0,Tesla,Model X,2024.0,Norteamérica,Hatchback,105.4,88.4,457.0,16.0,9.31,1254.0,24.04,226890.0,38.5,191.0,7.2,14.4,Personal,27.23,1938.0,1035.0,0.17,772.71,31695.0
945.0,Mercedes,EQS,2021.0,Asia,SUV,45.5,77.8,224.0,66.7,0.81,1130.0,13.09,88866.0,76.6,135.0,7.16,28.1,Comercial,10.66,1880.0,1377.0,0.15,145.41,18125.0
946.0,Chevrolet,Desconocido,2022.0,Europa,SUV,38.5,79.6,155.0,37.5,1.14,552.0,14.25,124414.0,80.9,229.0,8.94,8.7,Personal,14.93,1857.0,784.0,0.14,206.84,13464.0
947.0,Volkswagen,ID.3,2022.0,Asia,Hatchback,62.7,91.9,288.0,140.8,0.55,543.0,24.67,106427.0,95.5,146.0,4.55,31.1,Personal,12.77,472.0,1710.0,0.25,546.99,23539.0
948.0,Hyundai,Kona Electric,2020.0,Norteamérica,SUV,63.9,84.0,309.0,53.6,1.28,862.0,14.68,201983.0,77.6,176.0,7.58,-10.0,Comercial,24.24,1116.0,520.0,0.19,469.48,22334.0
949.0,Chevrolet,Bolt EUV,2015.0,Australia,SUV,33.3,99.5,163.0,96.9,0.44,1272.0,14.11,126249.5,96.9,226.0,4.76,27.5,Comercial,11.06,596.0,1182.0,0.18,195.05,11976.0
950.0,Tesla,Model Y,2018.0,Desconocido,Hatchback,69.1,86.8,284.0,177.4,0.55,895.0,14.06,76895.0,92.7,183.0,6.57,27.5,Flota,9.23,756.0,613.0,0.11,99.1,22005.0
951.0,Desconocido,EQC,2018.0,Norteamérica,Hatchback,35.0,70.1,147.0,200.3,0.19,248.0,14.6,205073.0,40.3,152.0,4.89,4.6,Comercial,24.61,752.0,1922.0,0.13,324.36,10847.0
Desconocido,Hyundai,Ioniq 5,2024.0,Norteamérica,Hatchback,43.4,93.8,225.0,35.0,1.32,1690.0,16.85,186854.0,59.7,181.0,7.77,35.9,Flota,22.42,985.0,654.0,0.13,341.09,20346.0
953.0,Tesla,Desconocido,2024.0,Asia,Hatchback,51.6,96.8,306.0,198.9,0.31,956.0,24.26,163516.0,63.5,141.0,6.86,1.3,Comercial,19.62,1742.0,1615.0,0.11,363.63,19314.0
954.0,Kia,Niro EV,2020.0,Europa,Hatchback,48.7,94.0,255.0,122.9,0.53,1117.0,24.11,195012.0,66.4,191.0,4.41,32.7,Comercial,23.4,335.0,776.0,0.28,1097.07,19262.0
955.0,Tesla,Model 3,2019.0,Australia,Hatchback,82.6,90.0,448.0,221.8,0.47,1569.0,24.55,204978.0,60.5,194.0,9.4,21.2,Personal,24.6,1257.0,997.0,0.16,670.96,26439.0
Desconocido,Audi,e-tron,2022.0,Europa,SUV,102.3,86.6,509.0,38.2,3.71,401.0,13.04,183625.0,96.8,148.0,4.15,18.1,Comercial,22.04,510.0,911.0,0.34,678.43,29347.0
957.0,Ford,F-150 Lightning,2016.0,Norteamérica,SUV,68.3,96.2,327.0,90.7,0.96,1750.0,15.53,142166.0,40.3,138.0,9.12,19.8,Comercial,17.06,433.0,2156.0,0.24,441.57,20995.0
958.0,Hyundai,Ioniq 5,2022.0,Norteamérica,Camioneta,110.1,86.6,653.0,249.1,0.61,1029.0,15.17,176226.0,57.1,148.0,6.96,37.1,Comercial,21.15,1444.0,2338.0,0.25,556.95,33186.0
959.0,BMW,iX,2019.0,Norteamérica,Sedán,68.4,98.2,332.0,96.6,0.87,1051.0,13.63,179899.0,86.0,218.0,9.23,29.6,Personal,21.59,1891.0,677.0,0.1,204.34,23465.0
960.0,Chevrolet,Bolt EUV,2020.0,Norteamérica,Hatchback,63.0,88.7,260.0,137.7,0.72,1408.0,18.7,168704.0,77.7,173.0,5.22,5.5,Flota,20.24,508.0,1557.0,0.14,408.4,21291.0
961.0,Mercedes,EQC,2022.0,Australia,Desconocido,37.7,83.3,214.0,127.0,0.31,450.0,13.57,31190.0,98.1,171.0,7.2,16.7,Personal,3.74,1847.0,1192.0,0.09,31.74,14439.0
962.0,Desconocido,Desconocido,2019.0,Europa,SUV,48.0,71.8,214.0,112.8,0.48,1220.0,23.48,157832.0,38.0,222.0,8.8,6.2,Personal,18.94,372.0,1235.0,0.27,833.83,19433.0
963.0,Tesla,Model Y,2015.0,Asia,Camioneta,86.9,71.6,398.0,231.2,0.51,414.0,13.21,214383.0,66.2,144.0,9.4,37.2,Flota,25.73,1664.0,1516.0,0.21,495.6,22129.0
964.0,Kia,EV6,2017.0,Norteamérica,SUV,111.8,85.2,463.0,37.4,3.76,233.0,14.02,9073.0,90.7,206.0,6.63,18.6,Personal,1.09,1943.0,1253.0,0.29,30.74,25388.0
965.0,Mercedes,EQS,2018.0,Norteamérica,Hatchback,63.2,70.3,339.0,245.3,0.27,945.0,24.93,71504.0,69.6,182.0,9.0,14.4,Comercial,8.58,1459.0,1800.0,0.17,252.53,20224.0
966.0,Audi,e-tron,2017.0,Australia,SUV,116.4,78.3,522.0,145.7,0.88,1881.0,24.39,7669.0,74.2,140.0,3.52,-8.0,Personal,0.92,1287.0,2413.0,0.13,20.26,31103.0
967.0,Chevrolet,Bolt EUV,2015.0,Australia,Hatchback,91.2,77.8,451.0,82.6,1.41,1678.0,20.76,186871.0,55.6,147.0,7.62,31.4,Personal,22.42,286.0,1342.0,0.22,808.22,25165.0
968.0,Mercedes,EQC,2022.0,Europa,Camioneta,48.7,97.4,211.0,210.4,0.31,327.0,18.74,116641.0,94.6,233.0,9.99,19.0,Flota,14.0,1249.0,1606.0,0.24,437.17,20389.0
969.0,Audi,e-tron,2021.0,Norteamérica,SUV,52.1,87.3,251.0,50.6,1.39,863.0,24.66,56673.0,46.3,144.0,7.46,18.0,Desconocido,6.8,227.0,635.0,0.26,302.8,15871.0
970.0,Ford,Mustang Mach-E,2015.0,Europa,Sedán,77.7,85.2,457.0,35.0,2.89,1526.0,22.62,88138.0,88.8,181.0,5.82,-0.4,Flota,10.58,1569.0,847.0,0.32,531.65,22275.0
971.0,Mercedes,EQS,2017.0,Asia,Sedán,38.9,92.7,202.0,76.6,0.67,1243.0,14.21,192323.0,86.7,190.0,9.98,-1.8,Personal,23.08,367.0,867.0,0.17,387.16,11672.0
972.0,Volkswagen,ID.3,2017.0,Europa,Camioneta,61.7,82.9,348.0,194.1,0.4,1125.0,22.86,52717.0,93.6,200.0,9.65,-8.4,Flota,6.33,725.0,848.0,0.17,170.72,20754.0
973.0,Mercedes,EQC,2022.0,Australia,Camioneta,73.1,91.9,375.0,57.9,1.46,1125.0,24.12,36558.0,66.2,195.0,9.42,15.1,Personal,4.39,1454.0,1831.0,0.13,95.53,20882.0
974.0,Kia,Niro EV,2016.0,Asia,Hatchback,65.5,85.2,371.0,101.0,0.77,361.0,17.36,228134.0,79.7,197.0,9.6,-9.8,Personal,27.38,1607.0,606.0,0.1,330.03,19100.0
975.0,Audi,e-tron,2021.0,Asia,Hatchback,72.5,80.2,428.0,177.5,0.49,1705.0,24.28,136960.0,56.1,177.0,8.45,3.1,Personal,16.44,1035.0,671.0,0.08,344.62,20499.0
976.0,Kia,Niro EV,2020.0,Australia,SUV,51.7,71.9,225.0,40.8,1.36,1547.0,21.14,193405.0,71.5,136.0,6.705,17.2,Flota,23.21,1671.0,1888.0,0.22,749.57,16552.0
977.0,Desconocido,EQC,2024.0,Norteamérica,Sedán,74.2,86.8,253.0,138.2,0.42,314.0,21.44,38149.0,50.2,183.0,8.42,11.0,Comercial,4.58,1300.0,2360.0,0.21,143.14,21831.0
978.0,Desconocido,EQS,2020.0,Australia,Camioneta,61.6,87.2,353.0,233.1,0.34,1533.0,15.06,187018.0,57.6,143.0,9.73,31.9,Comercial,22.44,1040.0,2329.0,0.1,234.71,21124.0
979.0,Mercedes,EQS,2020.0,Europa,Hatchback,37.3,79.5,221.0,47.6,0.88,920.0,12.06,88568.0,37.0,192.0,8.86,15.2,Flota,10.63,1070.0,1798.0,0.25,222.53,17933.0
980.0,Chevrolet,Bolt EUV,2021.0,Europa,Desconocido,111.4,72.6,493.0,212.8,0.61,1361.0,12.42,50217.0,44.7,170.0,7.82,32.0,Flota,6.03,1624.0,1283.0,0.2,103.95,29659.0
981.0,Hyundai,Kona Electric,2022.0,Norteamérica,Sedán,40.7,96.1,163.0,103.8,0.51,1407.0,21.31,242963.0,51.8,213.0,3.8,11.6,Comercial,29.16,1161.0,1041.0,0.09,388.32,18763.0
982.0,Nissan,Leaf,2024.0,Australia,Hatchback,69.0,89.4,313.0,102.8,0.76,1912.0,15.05,221018.0,30.7,146.0,6.09,7.0,Personal,26.52,430.0,1449.0,0.25,692.98,23034.0
983.0,Ford,Desconocido,2015.0,Norteamérica,SUV,54.5,85.2,252.0,247.9,0.27,281.0,14.75,41366.0,36.6,231.0,9.66,-3.6,Flota,4.96,1488.0,763.0,0.19,96.61,15207.0
984.0,Kia,EV6,2017.0,Asia,Camioneta,90.1,85.2,465.0,127.0,0.53,1489.0,24.46,125605.0,60.3,211.0,6.705,-1.4,Flota,15.225000000000001,287.0,1586.0,0.27,691.27,25525.0
985.0,Ford,Mustang Mach-E,2021.0,Norteamérica,Camioneta,113.9,88.0,488.0,226.5,0.68,1212.0,12.84,140513.0,61.3,149.0,7.12,37.8,Comercial,16.86,1527.0,896.0,0.19,285.66,31024.0
Desconocido,Desconocido,EQC,2017.0,Europa,SUV,97.3,85.2,573.0,207.9,0.54,405.0,16.21,110852.0,93.8,184.0,8.23,14.4,Comercial,13.3,732.0,1516.0,0.22,329.43,25228.0
987.0,Chevrolet,Bolt EUV,2022.0,Norteamérica,SUV,91.0,96.5,406.0,73.7,1.41,1125.0,24.05,81970.0,31.4,214.0,5.49,14.4,Comercial,9.84,823.0,1608.0,0.25,410.7,24972.0
988.0,Chevrolet,Bolt EUV,2024.0,Australia,Desconocido,39.3,75.9,194.0,223.1,0.21,1216.0,15.65,247634.0,70.0,187.0,7.78,-7.5,Flota,29.72,1290.0,1774.0,0.16,516.73,14818.0
989.0,Audi,Q4 e-tron,2016.0,Asia,Sedán,104.9,83.8,562.0,166.8,0.72,1928.0,17.42,133121.0,95.7,241.0,5.52,9.6,Personal,15.97,1420.0,1621.0,0.3,579.74,28210.0
990.0,Ford,F-150 Lightning,2020.0,Norteamérica,SUV,35.0,94.3,208.0,207.9,0.2,553.0,14.57,230743.0,55.5,207.0,9.36,3.0,Comercial,27.69,770.0,2344.0,0.25,700.4,11755.0
991.0,Ford,F-150 Lightning,2023.0,Europa,Desconocido,90.9,76.9,371.0,152.3,0.79,1652.0,16.63,105353.0,32.3,206.0,7.74,26.9,Personal,12.64,705.0,1499.0,0.25,365.0,29055.0
992.0,Nissan,Ariya,2021.0,Asia,Sedán,106.7,77.4,430.0,159.0,0.82,726.0,22.48,230558.0,97.9,222.0,9.61,6.8,Comercial,15.225000000000001,489.0,517.0,0.26,1122.97,29730.0
993.0,Nissan,Ariya,2024.0,Europa,Camioneta,68.8,83.4,317.0,156.2,0.59,1125.0,20.52,202057.0,34.5,191.0,6.13,17.7,Comercial,24.25,1363.0,2016.0,0.28,967.45,22739.0
994.0,Hyundai,Ioniq 5,2023.0,Europa,Sedán,79.4,84.4,324.0,12.7,6.6,1125.0,19.93,215211.0,62.9,237.0,5.74,22.5,Comercial,25.83,1262.0,1561.0,0.13,464.66,22186.0
995.0,Hyundai,Kona Electric,2015.0,Australia,Sedán,115.6,89.1,644.0,178.2,0.86,492.0,17.97,130172.0,65.8,198.0,9.21,27.7,Comercial,15.62,886.0,2304.0,0.14,272.91,29216.0
